,order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
4820,CA-2016-140018,11/21/2016,CK-12205,Consumer,Technology,Machines,30.345,7,-24.276
4821,CA-2016-140018,11/21/2016,CK-12205,Consumer,Furniture,Chairs,127.554,3,-9.111
4822,CA-2016-140018,11/21/2016,CK-12205,Consumer,Furniture,Furnishings,77.952,3,15.5904
4823,US-2017-136707,11/12/2017,JE-15610,Corporate,Office Supplies,Binders,14.015999999999998,4,4.9056
4824,CA-2014-152562,11/1/2014,JO-15145,Corporate,Office Supplies,Storage,69.52,2,19.4656
4825,CA-2014-152562,11/1/2014,JO-15145,Corporate,Office Supplies,Art,5.64,3,1.6356
4826,CA-2016-152408,5/15/2016,TT-21220,Consumer,Office Supplies,Binders,13.776,3,4.4772
4827,CA-2014-120278,11/7/2014,MS-17365,Consumer,Office Supplies,Appliances,245.88,6,68.8464
4828,CA-2014-120278,11/7/2014,MS-17365,Consumer,Office Supplies,Storage,36.63,3,9.8901
4829,CA-2014-120278,11/7/2014,MS-17365,Consumer,Office Supplies,Storage,22.58,2,5.8708
4830,CA-2014-120278,11/7/2014,MS-17365,Consumer,Office Supplies,Binders,12.39,3,5.8233
4831,CA-2017-167661,10/5/2017,MP-18175,Home Office,Office Supplies,Binders,39.92,5,13.472999999999999
4832,CA-2017-167661,10/5/2017,MP-18175,Home Office,Office Supplies,Paper,61.96,2,27.881999999999998
4833,CA-2017-167661,10/5/2017,MP-18175,Home Office,Office Supplies,Binders,19.936,4,7.2268
4834,CA-2017-106831,6/1/2017,FH-14350,Consumer,Office Supplies,Binders,3.798,2,-2.6586
4835,CA-2017-106831,6/1/2017,FH-14350,Consumer,Office Supplies,Paper,27.744,6,10.0572
4836,CA-2017-106831,6/1/2017,FH-14350,Consumer,Technology,Phones,158.376,4,-34.3148
4837,CA-2017-154123,11/20/2017,SC-20050,Home Office,Furniture,Furnishings,27.58,2,11.5836
4838,CA-2016-136049,12/23/2016,NM-18520,Consumer,Office Supplies,Binders,5.553,3,-4.0722
4839,CA-2017-118402,9/29/2017,JO-15280,Consumer,Office Supplies,Storage,243.92,5,-54.882
4840,US-2016-139388,11/7/2016,CC-12475,Consumer,Office Supplies,Fasteners,14.96,4,0.2992
4841,US-2014-128685,4/4/2014,MZ-17515,Corporate,Office Supplies,Binders,7.184,2,2.245
4842,CA-2015-124044,7/23/2015,MS-17830,Consumer,Office Supplies,Binders,10.512,3,3.6792
4843,CA-2014-164469,6/25/2014,GK-14620,Corporate,Technology,Phones,263.96,5,19.797
4844,CA-2014-164469,6/25/2014,GK-14620,Corporate,Office Supplies,Art,71.632,11,17.908
4845,CA-2014-164469,6/25/2014,GK-14620,Corporate,Office Supplies,Art,9.328,1,0.8162
4846,CA-2014-107818,9/8/2014,MC-17275,Consumer,Office Supplies,Art,5.88,2,2.6460000000000004
4847,CA-2014-107818,9/8/2014,MC-17275,Consumer,Furniture,Chairs,975.92,5,121.99
4848,CA-2014-107818,9/8/2014,MC-17275,Consumer,Office Supplies,Art,303.84,8,91.152
4849,CA-2014-107818,9/8/2014,MC-17275,Consumer,Office Supplies,Storage,485.88,6,19.4352
4850,CA-2014-113320,12/12/2014,LH-17155,Consumer,Furniture,Furnishings,12.54,3,4.5144
4851,CA-2014-113320,12/12/2014,LH-17155,Consumer,Office Supplies,Storage,8.94,3,0.6258
4852,CA-2014-113320,12/12/2014,LH-17155,Consumer,Furniture,Furnishings,9.24,3,4.4352
4853,CA-2015-137526,1/13/2015,PB-19150,Consumer,Office Supplies,Binders,70.008,3,24.5028
4854,CA-2015-137526,1/13/2015,PB-19150,Consumer,Furniture,Furnishings,77.6,4,38.024
4855,CA-2015-137526,1/13/2015,PB-19150,Consumer,Furniture,Furnishings,464.85,9,92.97
4856,CA-2017-136063,12/15/2017,SS-20140,Corporate,Office Supplies,Art,10.192,7,1.0192
4857,CA-2016-101546,12/18/2016,GK-14620,Corporate,Office Supplies,Binders,1793.98,2,843.1706
4858,CA-2014-138940,4/11/2014,GM-14455,Home Office,Technology,Phones,758.352,6,265.4232
4859,CA-2016-125164,11/10/2016,SH-19975,Corporate,Office Supplies,Binders,20.368,1,7.3834
4860,CA-2016-125164,11/10/2016,SH-19975,Corporate,Office Supplies,Binders,49.848,3,16.8237
4861,CA-2017-163531,6/26/2017,SC-20725,Consumer,Technology,Phones,239.97,3,67.1916
4862,CA-2017-122490,11/13/2017,TT-21070,Consumer,Furniture,Chairs,2404.7039999999997,6,150.29399999999998
4863,CA-2017-122490,11/13/2017,TT-21070,Consumer,Office Supplies,Binders,563.024,11,190.0206
4864,CA-2017-122490,11/13/2017,TT-21070,Consumer,Office Supplies,Storage,344.91,3,10.3473
4865,CA-2017-122490,11/13/2017,TT-21070,Consumer,Office Supplies,Labels,8.64,3,4.2336
4866,CA-2017-131366,11/24/2017,SC-20440,Corporate,Technology,Phones,89.988,2,-14.998
4867,CA-2017-131366,11/24/2017,SC-20440,Corporate,Office Supplies,Paper,229.544,7,83.2097
4868,CA-2017-164042,5/23/2017,KL-16645,Consumer,Office Supplies,Fasteners,1.824,2,0.6156
4869,CA-2017-164042,5/23/2017,KL-16645,Consumer,Office Supplies,Appliances,18.32,5,-46.716
4870,CA-2017-164042,5/23/2017,KL-16645,Consumer,Office Supplies,Storage,48.816,3,-11.5938
4871,CA-2017-164042,5/23/2017,KL-16645,Consumer,Office Supplies,Binders,1.188,1,-1.9602
4872,CA-2014-132864,12/2/2014,KN-16390,Corporate,Technology,Accessories,119.8,5,29.95
4873,US-2014-155817,10/3/2014,SL-20155,Home Office,Office Supplies,Storage,61.568000000000005,2,4.6176
4874,US-2014-155817,10/3/2014,SL-20155,Home Office,Office Supplies,Art,6.192,3,0.4644
4875,US-2016-131891,7/29/2016,PW-19240,Consumer,Office Supplies,Binders,2.214,3,-1.476
4876,CA-2017-143567,11/2/2017,TB-21175,Corporate,Office Supplies,Envelopes,5.32,2,2.6068
4877,CA-2017-143567,11/2/2017,TB-21175,Corporate,Furniture,Chairs,975.92,4,292.776
4878,CA-2017-143567,11/2/2017,TB-21175,Corporate,Technology,Accessories,2249.91,9,517.4793
4879,CA-2017-143567,11/2/2017,TB-21175,Corporate,Office Supplies,Storage,59.92,4,16.7776
4880,CA-2017-104080,3/8/2017,AH-10210,Consumer,Office Supplies,Binders,171.2,5,64.2
4881,CA-2017-104080,3/8/2017,AH-10210,Consumer,Office Supplies,Art,3.36,2,0.8736
4882,CA-2014-151379,12/16/2014,SC-20695,Corporate,Office Supplies,Paper,114.2,5,52.532
4883,CA-2016-163167,11/28/2016,RF-19345,Corporate,Furniture,Chairs,182.67,3,52.9743
4884,CA-2016-163167,11/28/2016,RF-19345,Corporate,Technology,Accessories,101.7,6,6.102
4885,CA-2016-163167,11/28/2016,RF-19345,Corporate,Office Supplies,Storage,1126.02,3,56.301
4886,CA-2016-163167,11/28/2016,RF-19345,Corporate,Office Supplies,Storage,1263.3,6,315.825
4887,CA-2016-135776,12/23/2016,EH-13765,Corporate,Office Supplies,Art,8.82,3,2.5578
4888,CA-2016-135776,12/23/2016,EH-13765,Corporate,Office Supplies,Paper,37.94,2,18.2112
4889,CA-2016-135776,12/23/2016,EH-13765,Corporate,Office Supplies,Art,4.2,2,1.176
4890,CA-2016-135776,12/23/2016,EH-13765,Corporate,Office Supplies,Storage,227.28,2,2.2728
4891,CA-2016-135776,12/23/2016,EH-13765,Corporate,Office Supplies,Paper,47.9,1,22.991999999999997
4892,CA-2016-135776,12/23/2016,EH-13765,Corporate,Office Supplies,Envelopes,61.96,2,30.3604
4893,CA-2016-135776,12/23/2016,EH-13765,Corporate,Office Supplies,Storage,1117.92,4,55.896
4894,US-2014-122021,10/15/2014,AC-10660,Consumer,Furniture,Chairs,183.372,2,-7.8588
4895,US-2014-122021,10/15/2014,AC-10660,Consumer,Office Supplies,Paper,7.968,2,2.8884
4896,CA-2016-130484,8/22/2016,SG-20470,Consumer,Office Supplies,Binders,26.351999999999997,8,-18.4464
4897,CA-2017-120936,12/17/2017,CA-12310,Corporate,Office Supplies,Storage,481.32,4,125.1432
4898,CA-2017-120936,12/17/2017,CA-12310,Corporate,Office Supplies,Supplies,13.98,1,3.6348
4899,CA-2017-110884,3/7/2017,SH-20395,Consumer,Office Supplies,Binders,25.92,6,9.072000000000001
4900,CA-2017-110884,3/7/2017,SH-20395,Consumer,Office Supplies,Labels,91.59,3,42.1314
4901,US-2014-161613,12/1/2014,MC-17605,Corporate,Furniture,Chairs,674.058,3,-19.2588
4902,US-2014-146353,10/14/2014,JE-15610,Corporate,Office Supplies,Binders,22.92,4,11.0016
4903,US-2014-146353,10/14/2014,JE-15610,Corporate,Office Supplies,Storage,269.9,5,16.194000000000003
4904,CA-2014-133809,11/18/2014,MS-17530,Consumer,Office Supplies,Binders,11.808,8,-8.6592
4905,CA-2014-133809,11/18/2014,MS-17530,Consumer,Technology,Phones,9.588,2,-2.0774
4906,CA-2017-127306,1/14/2017,BH-11710,Consumer,Office Supplies,Envelopes,18.336,3,6.6468
4907,CA-2017-127306,1/14/2017,BH-11710,Consumer,Office Supplies,Paper,36.288000000000004,7,12.7008
4908,CA-2017-127306,1/14/2017,BH-11710,Consumer,Technology,Phones,111.984,2,6.999
4909,CA-2017-127306,1/14/2017,BH-11710,Consumer,Office Supplies,Binders,5.97,5,-4.577
4910,CA-2017-127306,1/14/2017,BH-11710,Consumer,Office Supplies,Binders,2.508,2,-1.8392
4911,CA-2015-161830,9/24/2015,ME-17725,Consumer,Office Supplies,Art,35.96,2,10.4284
4912,CA-2015-161830,9/24/2015,ME-17725,Consumer,Office Supplies,Binders,14.952,3,5.4201
4913,CA-2017-163125,10/9/2017,MB-17305,Consumer,Office Supplies,Art,67.14399999999999,7,5.8751
4914,CA-2017-163125,10/9/2017,MB-17305,Consumer,Furniture,Chairs,254.058,3,-32.6646
4915,CA-2016-160304,1/2/2016,BM-11575,Corporate,Furniture,Bookcases,173.94,3,38.2668
4916,CA-2016-160304,1/2/2016,BM-11575,Corporate,Technology,Phones,231.98,2,67.2742
4917,CA-2017-101728,8/19/2017,SC-20575,Consumer,Office Supplies,Binders,2.296,2,-3.9032
4918,CA-2017-114055,12/25/2017,MH-18115,Home Office,Office Supplies,Paper,96.08,2,46.1184
4919,CA-2017-114055,12/25/2017,MH-18115,Home Office,Office Supplies,Fasteners,3.62,2,1.1946
4920,CA-2017-114055,12/25/2017,MH-18115,Home Office,Office Supplies,Paper,629.1,6,301.968
4921,CA-2017-114055,12/25/2017,MH-18115,Home Office,Technology,Phones,90.48,2,23.5248
4922,CA-2017-126438,9/10/2017,AR-10345,Corporate,Office Supplies,Art,14.88,2,3.72
4923,CA-2017-117653,10/19/2017,MO-17500,Consumer,Furniture,Tables,91.275,1,-67.5435
4924,CA-2017-143245,12/1/2017,AD-10180,Home Office,Office Supplies,Paper,19.44,3,9.3312
4925,CA-2017-143245,12/1/2017,AD-10180,Home Office,Furniture,Chairs,897.15,3,251.202
4926,US-2014-138828,9/2/2014,KD-16345,Consumer,Office Supplies,Art,57.75,5,16.17
4927,US-2014-138828,9/2/2014,KD-16345,Consumer,Office Supplies,Paper,14.94,3,7.0218
4928,CA-2017-143651,3/25/2017,FM-14215,Corporate,Office Supplies,Art,23.1,2,6.93
4929,CA-2015-106978,9/28/2015,ZC-21910,Consumer,Office Supplies,Envelopes,12.536,1,4.2309
4930,CA-2015-106978,9/28/2015,ZC-21910,Consumer,Office Supplies,Binders,1.08,2,-0.792
4931,CA-2015-106978,9/28/2015,ZC-21910,Consumer,Office Supplies,Fasteners,4.512,3,0.846
4932,CA-2015-155124,3/15/2015,KS-16300,Corporate,Technology,Phones,16.776,3,1.6776
4933,CA-2017-150931,1/6/2017,DP-13390,Home Office,Office Supplies,Binders,33.74,7,15.5204
4934,CA-2014-157147,1/13/2014,BD-11605,Consumer,Office Supplies,Storage,1325.85,5,238.653
4935,CA-2014-157147,1/13/2014,BD-11605,Consumer,Furniture,Bookcases,333.999,3,3.9294
4936,CA-2014-157147,1/13/2014,BD-11605,Consumer,Office Supplies,Art,19.9,5,6.567
4937,CA-2015-156482,2/6/2015,IL-15100,Consumer,Furniture,Chairs,1268.82,9,266.4522
4938,CA-2015-156482,2/6/2015,IL-15100,Consumer,Furniture,Bookcases,283.92,4,82.3368
4939,CA-2015-156482,2/6/2015,IL-15100,Consumer,Office Supplies,Art,5.68,2,1.7608
4940,CA-2017-106782,12/21/2017,LP-17095,Consumer,Office Supplies,Storage,375.34,1,18.767
4941,CA-2016-151372,9/5/2016,JH-15985,Consumer,Office Supplies,Paper,96.08,2,46.1184
4942,CA-2016-151372,9/5/2016,JH-15985,Consumer,Office Supplies,Binders,11.68,2,3.9419999999999997
4943,CA-2016-151372,9/5/2016,JH-15985,Consumer,Office Supplies,Fasteners,4.36,2,1.7876
4944,CA-2014-102085,10/4/2014,JD-16015,Consumer,Office Supplies,Labels,29.24,4,13.7428
4945,CA-2017-107125,11/27/2017,BD-11320,Consumer,Office Supplies,Binders,117.488,7,41.1208
4946,CA-2017-107125,11/27/2017,BD-11320,Consumer,Furniture,Furnishings,18.84,3,6.0288
4947,CA-2016-125815,10/28/2016,DL-13330,Consumer,Office Supplies,Art,12.42,3,5.2164
4948,CA-2015-144190,6/9/2015,NC-18415,Consumer,Office Supplies,Paper,12.96,2,6.2208
4949,CA-2017-117926,12/8/2017,AS-10225,Corporate,Office Supplies,Appliances,69.48,1,20.844
4950,CA-2015-153906,3/16/2015,MS-17980,Corporate,Technology,Phones,85.9,2,2.577
4951,CA-2014-160262,6/9/2014,TS-21205,Corporate,Office Supplies,Art,18.06,7,4.6956
4952,CA-2014-160262,6/9/2014,TS-21205,Corporate,Office Supplies,Paper,79.14,3,36.4044
4953,CA-2014-160262,6/9/2014,TS-21205,Corporate,Furniture,Furnishings,37.4,2,14.212
4954,CA-2015-127607,3/20/2015,JK-15730,Consumer,Office Supplies,Binders,2.512,2,-4.396
4955,CA-2015-127607,3/20/2015,JK-15730,Consumer,Office Supplies,Fasteners,18.864,9,6.1308
4956,CA-2016-166226,11/18/2016,TC-21535,Home Office,Technology,Phones,61.192,1,6.1192
4957,CA-2016-166226,11/18/2016,TC-21535,Home Office,Office Supplies,Appliances,67.84,1,18.3168
4958,CA-2014-156587,3/7/2014,AB-10015,Consumer,Furniture,Chairs,48.711999999999996,1,5.4801
4959,CA-2014-156587,3/7/2014,AB-10015,Consumer,Office Supplies,Art,17.94,3,4.6644
4960,CA-2014-156587,3/7/2014,AB-10015,Consumer,Office Supplies,Storage,242.94,3,4.8588
4961,CA-2016-141180,5/15/2016,DP-13000,Consumer,Office Supplies,Binders,7.763999999999999,4,-5.176
4962,CA-2015-109708,5/25/2015,CY-12745,Corporate,Technology,Phones,467.04,4,58.38
4963,CA-2015-122406,8/2/2015,BE-11455,Home Office,Technology,Phones,128.85,3,3.8655
4964,CA-2015-122406,8/2/2015,BE-11455,Home Office,Office Supplies,Paper,8.4,2,4.1160000000000005
4965,CA-2015-122406,8/2/2015,BE-11455,Home Office,Technology,Accessories,199.98,2,83.9916
4966,CA-2015-122406,8/2/2015,BE-11455,Home Office,Furniture,Chairs,110.98,1,15.5372
4967,US-2016-153815,11/6/2016,KL-16555,Corporate,Furniture,Chairs,207.984,2,-28.5978
4968,US-2016-153815,11/6/2016,KL-16555,Corporate,Office Supplies,Paper,36.111999999999995,2,12.6392
4969,US-2016-153815,11/6/2016,KL-16555,Corporate,Furniture,Furnishings,35.568000000000005,2,5.7798
4970,US-2016-153815,11/6/2016,KL-16555,Corporate,Office Supplies,Paper,88.76799999999999,2,31.0688
4971,CA-2016-164896,11/7/2016,PS-19045,Home Office,Office Supplies,Paper,12.9,2,6.321000000000001
4972,CA-2015-142202,9/18/2015,JR-16210,Corporate,Technology,Accessories,717.12,9,152.388
4973,CA-2015-165050,12/7/2015,AH-10210,Consumer,Office Supplies,Binders,21.36,5,7.209
4974,CA-2015-165050,12/7/2015,AH-10210,Consumer,Office Supplies,Binders,6.688,2,2.3408
4975,CA-2015-165050,12/7/2015,AH-10210,Consumer,Technology,Phones,773.94,6,224.4426
4976,US-2016-131114,12/9/2016,RW-19630,Corporate,Office Supplies,Supplies,20.568,3,1.5426
4977,US-2016-131114,12/9/2016,RW-19630,Corporate,Office Supplies,Appliances,4.356,2,-11.7612
4978,US-2016-131114,12/9/2016,RW-19630,Corporate,Technology,Accessories,19.04,4,-1.4280000000000002
4979,CA-2014-160066,11/16/2014,AH-10075,Corporate,Office Supplies,Labels,5.22,2,2.4012
4980,CA-2016-109925,11/6/2016,IM-15070,Consumer,Office Supplies,Storage,84.84,3,22.9068
4981,CA-2015-160696,9/6/2015,CK-12760,Corporate,Office Supplies,Fasteners,7.24,5,1.1765
4982,CA-2014-125171,9/3/2014,AG-10390,Consumer,Office Supplies,Labels,14.4,5,7.056
4983,CA-2016-149279,4/24/2016,CL-12700,Home Office,Office Supplies,Paper,15.552,3,5.4432
4984,CA-2016-149279,4/24/2016,CL-12700,Home Office,Furniture,Chairs,1325.76,6,149.148
4985,CA-2016-149279,4/24/2016,CL-12700,Home Office,Office Supplies,Binders,3.108,2,-2.1756
4986,CA-2017-107321,8/31/2017,AW-10930,Home Office,Office Supplies,Binders,6.672000000000001,3,2.1684
4987,CA-2017-107321,8/31/2017,AW-10930,Home Office,Technology,Phones,689.408,4,77.5584
4988,US-2017-122714,12/7/2017,HG-14965,Corporate,Office Supplies,Binders,1889.99,5,-2929.4845
4989,CA-2015-153038,12/18/2015,RB-19645,Corporate,Office Supplies,Envelopes,55.93600000000001,8,18.8784
4990,CA-2015-153038,12/18/2015,RB-19645,Corporate,Office Supplies,Labels,18.432000000000002,8,5.9904
4991,CA-2015-153038,12/18/2015,RB-19645,Corporate,Furniture,Furnishings,20.32,5,3.556
4992,CA-2014-132227,11/4/2014,SZ-20035,Home Office,Office Supplies,Binders,52.06399999999999,4,18.8732
4993,CA-2017-155824,3/10/2017,KS-16300,Corporate,Office Supplies,Appliances,48.784,1,3.6588
4994,CA-2017-155824,3/10/2017,KS-16300,Corporate,Office Supplies,Binders,13.092,4,-10.0372
4995,CA-2016-129238,1/31/2016,SC-20050,Home Office,Technology,Phones,109.59200000000001,1,8.2194
4996,CA-2016-129238,1/31/2016,SC-20050,Home Office,Office Supplies,Paper,56.7,5,27.783
4997,CA-2017-159688,5/7/2017,AB-10060,Home Office,Technology,Accessories,79.99,1,28.7964
4998,CA-2016-136126,5/24/2016,EH-14125,Home Office,Office Supplies,Supplies,69.5,5,20.155
4999,CA-2016-136126,5/24/2016,EH-14125,Home Office,Office Supplies,Paper,191.6,4,91.96799999999999
5000,CA-2016-155033,10/7/2016,CC-12475,Consumer,Office Supplies,Paper,10.56,2,5.0688
5001,CA-2014-156006,4/30/2014,TM-21010,Consumer,Technology,Accessories,47.79,3,16.2486
5002,CA-2015-158659,11/10/2015,SC-20695,Corporate,Office Supplies,Storage,714.3,5,207.14700000000002
5003,CA-2015-169796,11/9/2015,Dp-13240,Home Office,Technology,Machines,2321.9,2,1114.512
5004,CA-2015-169796,11/9/2015,Dp-13240,Home Office,Office Supplies,Storage,17.94,3,3.0498
5005,CA-2015-102876,9/7/2015,LR-17035,Corporate,Office Supplies,Binders,9.522,1,-6.9828
5006,CA-2015-102876,9/7/2015,LR-17035,Corporate,Technology,Phones,791.9639999999999,6,-131.994
5007,CA-2015-102876,9/7/2015,LR-17035,Corporate,Office Supplies,Binders,4.923,3,-3.9384
5008,US-2017-139647,5/11/2017,TS-21370,Corporate,Furniture,Bookcases,209.979,7,-356.9643
5009,US-2017-160465,7/21/2017,SW-20350,Home Office,Office Supplies,Binders,33.93,3,-22.62
5010,US-2017-160465,7/21/2017,SW-20350,Home Office,Office Supplies,Storage,222.32,7,25.011
5011,US-2017-160465,7/21/2017,SW-20350,Home Office,Technology,Phones,210.56400000000002,6,-52.641000000000005
5012,CA-2014-153850,11/24/2014,TH-21100,Consumer,Furniture,Furnishings,35.168,7,9.6712
5013,CA-2014-153850,11/24/2014,TH-21100,Consumer,Technology,Phones,1502.376,4,-250.396
5014,CA-2014-127558,11/15/2014,SS-20410,Consumer,Furniture,Furnishings,10.11,3,3.2352
5015,CA-2014-127558,11/15/2014,SS-20410,Consumer,Technology,Accessories,772.47,3,146.7693
5016,CA-2014-127558,11/15/2014,SS-20410,Consumer,Office Supplies,Supplies,20.46,2,5.3196
5017,CA-2017-136511,3/23/2017,MZ-17515,Corporate,Office Supplies,Supplies,347.58,3,17.379
5018,CA-2016-133795,12/18/2016,JE-15475,Consumer,Technology,Accessories,72.64,2,21.791999999999998
5019,CA-2016-133795,12/18/2016,JE-15475,Consumer,Technology,Accessories,772.47,3,146.7693
5020,CA-2016-133795,12/18/2016,JE-15475,Consumer,Furniture,Furnishings,39.92,4,11.1776
5021,US-2017-130953,7/29/2017,RF-19735,Consumer,Office Supplies,Binders,33.48,2,16.4052
5022,US-2017-130953,7/29/2017,RF-19735,Consumer,Technology,Phones,461.97,3,133.9713
5023,US-2017-130953,7/29/2017,RF-19735,Consumer,Office Supplies,Appliances,137.62,2,60.5528
5024,US-2017-130953,7/29/2017,RF-19735,Consumer,Furniture,Chairs,302.67,3,72.6408
5025,CA-2014-151792,9/2/2014,CV-12295,Consumer,Technology,Accessories,239.976,3,53.9946
5026,CA-2017-139304,1/29/2017,VG-21790,Consumer,Office Supplies,Art,8.34,3,2.1684
5027,CA-2017-139304,1/29/2017,VG-21790,Consumer,Office Supplies,Supplies,8.57,1,2.2282
5028,CA-2017-139304,1/29/2017,VG-21790,Consumer,Office Supplies,Binders,119.616,8,40.3704
5029,CA-2016-155166,12/26/2016,BB-11545,Corporate,Furniture,Chairs,212.94,3,25.5528
5030,CA-2016-155166,12/26/2016,BB-11545,Corporate,Office Supplies,Appliances,26.49,1,7.4172
5031,CA-2015-103954,8/9/2015,HR-14770,Home Office,Furniture,Bookcases,687.4,5,48.118
5032,CA-2014-169803,4/6/2014,SC-20260,Corporate,Furniture,Tables,653.55,3,111.1035
5033,CA-2014-169803,4/6/2014,SC-20260,Corporate,Technology,Accessories,33.9,2,2.0340000000000003
5034,CA-2017-141719,11/17/2017,EG-13900,Consumer,Technology,Accessories,239.96,5,83.986
5035,CA-2015-136469,7/11/2015,TS-21370,Corporate,Furniture,Tables,199.83599999999998,4,-37.1124
5036,CA-2015-136469,7/11/2015,TS-21370,Corporate,Technology,Phones,716.0,2,193.32
5037,CA-2015-136469,7/11/2015,TS-21370,Corporate,Office Supplies,Binders,221.06,7,103.8982
5038,CA-2016-158694,11/10/2016,AI-10855,Consumer,Office Supplies,Paper,67.71,3,32.5008
5039,CA-2016-158694,11/10/2016,AI-10855,Consumer,Office Supplies,Appliances,129.92,4,38.976
5040,CA-2016-158694,11/10/2016,AI-10855,Consumer,Furniture,Furnishings,467.46,9,191.6586
5041,CA-2016-158694,11/10/2016,AI-10855,Consumer,Office Supplies,Paper,61.4,5,28.858
5042,CA-2016-158694,11/10/2016,AI-10855,Consumer,Office Supplies,Storage,720.76,4,187.3976
5043,CA-2016-158694,11/10/2016,AI-10855,Consumer,Office Supplies,Binders,5.184,3,1.8144
5044,CA-2016-158694,11/10/2016,AI-10855,Consumer,Office Supplies,Art,14.7,5,3.969
5045,US-2014-104759,3/31/2014,DD-13570,Consumer,Office Supplies,Binders,8.134,7,-13.8278
5046,US-2014-104759,3/31/2014,DD-13570,Consumer,Technology,Accessories,79.984,2,13.9972
5047,CA-2015-150511,9/18/2015,AB-10060,Home Office,Office Supplies,Paper,18.54,2,8.7138
5048,CA-2015-134922,11/7/2015,KB-16240,Corporate,Office Supplies,Envelopes,24.4,2,7.93
5049,US-2017-120607,5/19/2017,JC-15775,Consumer,Office Supplies,Paper,195.64,4,91.9508
5050,CA-2015-141243,1/3/2015,AH-10465,Consumer,Technology,Accessories,398.4,5,84.66
5051,CA-2015-141243,1/3/2015,AH-10465,Consumer,Office Supplies,Art,7.056,3,0.7938
5052,CA-2015-141243,1/3/2015,AH-10465,Consumer,Furniture,Bookcases,1352.3976,9,-437.5404
5053,CA-2015-162166,9/8/2015,NM-18520,Consumer,Office Supplies,Paper,26.4,5,11.88
5054,CA-2015-162166,9/8/2015,NM-18520,Consumer,Office Supplies,Storage,41.88,6,0.8376
5055,CA-2016-120796,4/3/2016,CS-11950,Consumer,Office Supplies,Binders,99.846,9,-83.205
5056,CA-2016-109722,12/5/2016,TP-21130,Consumer,Technology,Phones,699.98,2,195.9944
5057,CA-2016-109722,12/5/2016,TP-21130,Consumer,Office Supplies,Storage,584.82,9,70.1784
5058,CA-2015-136798,5/8/2015,DL-12925,Consumer,Office Supplies,Binders,43.98,2,21.99
5059,CA-2015-136798,5/8/2015,DL-12925,Consumer,Technology,Phones,377.97,3,105.8316
5060,CA-2015-136798,5/8/2015,DL-12925,Consumer,Furniture,Furnishings,123.96,3,11.1564
5061,CA-2017-122196,9/22/2017,CA-12265,Consumer,Technology,Phones,391.98,2,113.6742
5062,CA-2017-142090,11/30/2017,SC-20380,Consumer,Technology,Accessories,383.976,3,81.5949
5063,CA-2017-142090,11/30/2017,SC-20380,Consumer,Furniture,Tables,1781.682,7,-653.2834
5064,CA-2017-160934,1/15/2017,TT-21460,Home Office,Office Supplies,Art,21.4,5,6.206
5065,CA-2014-124478,8/8/2014,MA-17560,Home Office,Technology,Copiers,549.99,1,274.995
5066,CA-2014-124478,8/8/2014,MA-17560,Home Office,Office Supplies,Appliances,167.535,3,37.23
5067,CA-2014-124478,8/8/2014,MA-17560,Home Office,Office Supplies,Envelopes,38.34,3,17.253
5068,CA-2014-124478,8/8/2014,MA-17560,Home Office,Furniture,Furnishings,53.88,6,22.6296
5069,CA-2014-124478,8/8/2014,MA-17560,Home Office,Technology,Phones,299.98,2,83.9944
5070,CA-2015-145485,11/5/2015,JM-16195,Consumer,Office Supplies,Storage,62.8,4,15.7
5071,CA-2017-151071,4/25/2017,MB-18085,Consumer,Office Supplies,Binders,13.904000000000002,2,4.5188
5072,CA-2014-134572,4/20/2014,SV-20365,Consumer,Furniture,Tables,744.1,5,-95.67
5073,CA-2014-134572,4/20/2014,SV-20365,Consumer,Office Supplies,Storage,44.84,5,5.605
5074,CA-2014-134572,4/20/2014,SV-20365,Consumer,Furniture,Tables,401.59,2,-131.951
5075,CA-2017-143217,11/11/2017,CG-12040,Home Office,Office Supplies,Binders,18.24,3,8.5728
5076,US-2017-133312,11/25/2017,BD-11500,Consumer,Furniture,Bookcases,359.499,3,-29.6058
5077,US-2017-133312,11/25/2017,BD-11500,Consumer,Office Supplies,Storage,10.48,1,2.8296
5078,US-2015-137533,12/18/2015,JK-15640,Home Office,Office Supplies,Paper,20.736,4,7.2576
5079,CA-2016-155138,9/8/2016,JM-15580,Consumer,Technology,Accessories,35.168,4,8.3524
5080,CA-2016-155138,9/8/2016,JM-15580,Consumer,Office Supplies,Paper,64.704,3,23.4552
5081,CA-2016-108350,6/6/2016,SC-20230,Corporate,Office Supplies,Paper,105.52,4,48.5392
5082,CA-2015-144302,6/19/2015,ME-17320,Home Office,Office Supplies,Binders,5.792000000000001,2,-9.5568
5083,CA-2015-109001,3/5/2015,KN-16390,Corporate,Technology,Phones,466.158,7,-93.2316
5084,CA-2015-109001,3/5/2015,KN-16390,Corporate,Technology,Accessories,10.312000000000001,1,-1.2890000000000001
5085,CA-2015-109001,3/5/2015,KN-16390,Corporate,Office Supplies,Binders,2.556,3,-1.7892
5086,CA-2017-132738,8/4/2017,HM-14860,Corporate,Office Supplies,Paper,7.968,2,2.8884
5087,CA-2017-132738,8/4/2017,HM-14860,Corporate,Office Supplies,Envelopes,8.783999999999999,1,3.1842
