ID,ProvinsiID,NamaProvinsi,Wilayah,JenisOlahan,JenisPerairan,Tahun,Volume,OlahanID
3141,15,Jambi,Sumatera,ikan olahan lainnya,Laut,2008,148,8
3142,16,Sumatera Selatan,Sumatera,ikan olahan lainnya,Laut,2008,117,8
3143,19,Kepulauan Bangka Belitung,Sumatera,ikan olahan lainnya,Laut,2008,0,8
3144,17,Bengkulu,Sumatera,ikan olahan lainnya,Laut,2008,0,8
3145,18,Lampung,Sumatera,ikan olahan lainnya,Laut,2008,3765,8
3146,36,Banten,Jawa,ikan olahan lainnya,Laut,2008,468,8
3147,31,DKI Jakarta,Jawa,ikan olahan lainnya,Laut,2008,0,8
3148,32,Jawa Barat,Jawa,ikan olahan lainnya,Laut,2008,20,8
3149,33,Jawa Tengah,Jawa,ikan olahan lainnya,Laut,2008,4246,8
3150,34,DI Yogyakarta,Jawa,ikan olahan lainnya,Laut,2008,0,8
3151,35,Jawa Timur,Jawa,ikan olahan lainnya,Laut,2008,6933,8
3152,51,Bali,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2008,0,8
3153,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2008,1480,8
3154,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2008,0,8
3155,61,Kalimantan Barat,Kalimantan,ikan olahan lainnya,Laut,2008,32,8
3156,62,Kalimantan Tengah,Kalimantan,ikan olahan lainnya,Laut,2008,404,8
3157,63,Kalimantan Selatan,Kalimantan,ikan olahan lainnya,Laut,2008,0,8
3158,64,Kalimantan Timur,Kalimantan,ikan olahan lainnya,Laut,2008,207,8
3159,71,Sulawesi Utara,Sulawesi,ikan olahan lainnya,Laut,2008,0,8
3160,75,Gorontalo,Sulawesi,ikan olahan lainnya,Laut,2008,0,8
3161,72,Sulawesi Tengah,Sulawesi,ikan olahan lainnya,Laut,2008,2294,8
3162,73,Sulawesi Selatan,Sulawesi,ikan olahan lainnya,Laut,2008,368,8
3163,76,Sulawesi Barat,Sulawesi,ikan olahan lainnya,Laut,2008,0,8
3164,74,Sulawesi Tenggara,Sulawesi,ikan olahan lainnya,Laut,2008,0,8
3165,81,Maluku,Maluku - Papua,ikan olahan lainnya,Laut,2008,148,8
3166,82,Maluku Utara,Maluku - Papua,ikan olahan lainnya,Laut,2008,3850,8
3167,91,Papua Barat,Maluku - Papua,ikan olahan lainnya,Laut,2008,15,8
3168,94,Papua,Maluku - Papua,ikan olahan lainnya,Laut,2008,161,8
3169,11,Aceh,Sumatera,ikan olahan lainnya,Laut,2009,0,8
3170,12,Sumatera Utara,Sumatera,ikan olahan lainnya,Laut,2009,280,8
3171,13,Sumatera Barat,Sumatera,ikan olahan lainnya,Laut,2009,0,8
3172,14,Riau,Sumatera,ikan olahan lainnya,Laut,2009,133,8
3173,21,Kepulauan Riau,Sumatera,ikan olahan lainnya,Laut,2009,0,8
3174,15,Jambi,Sumatera,ikan olahan lainnya,Laut,2009,148,8
3175,16,Sumatera Selatan,Sumatera,ikan olahan lainnya,Laut,2009,117,8
3176,19,Kepulauan Bangka Belitung,Sumatera,ikan olahan lainnya,Laut,2009,0,8
3177,17,Bengkulu,Sumatera,ikan olahan lainnya,Laut,2009,0,8
3178,18,Lampung,Sumatera,ikan olahan lainnya,Laut,2009,1508,8
3179,36,Banten,Jawa,ikan olahan lainnya,Laut,2009,346,8
3180,31,DKI Jakarta,Jawa,ikan olahan lainnya,Laut,2009,0,8
3181,32,Jawa Barat,Jawa,ikan olahan lainnya,Laut,2009,92,8
3182,33,Jawa Tengah,Jawa,ikan olahan lainnya,Laut,2009,5238,8
3183,34,DI Yogyakarta,Jawa,ikan olahan lainnya,Laut,2009,0,8
3184,35,Jawa Timur,Jawa,ikan olahan lainnya,Laut,2009,4034,8
3185,51,Bali,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2009,0,8
3186,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2009,1429,8
3187,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2009,0,8
3188,61,Kalimantan Barat,Kalimantan,ikan olahan lainnya,Laut,2009,2095,8
3189,62,Kalimantan Tengah,Kalimantan,ikan olahan lainnya,Laut,2009,526,8
3190,63,Kalimantan Selatan,Kalimantan,ikan olahan lainnya,Laut,2009,0,8
3191,64,Kalimantan Timur,Kalimantan,ikan olahan lainnya,Laut,2009,158,8
3192,71,Sulawesi Utara,Sulawesi,ikan olahan lainnya,Laut,2009,0,8
3193,75,Gorontalo,Sulawesi,ikan olahan lainnya,Laut,2009,0,8
3194,72,Sulawesi Tengah,Sulawesi,ikan olahan lainnya,Laut,2009,2096,8
3195,73,Sulawesi Selatan,Sulawesi,ikan olahan lainnya,Laut,2009,336,8
3196,76,Sulawesi Barat,Sulawesi,ikan olahan lainnya,Laut,2009,0,8
3197,74,Sulawesi Tenggara,Sulawesi,ikan olahan lainnya,Laut,2009,0,8
3198,81,Maluku,Maluku - Papua,ikan olahan lainnya,Laut,2009,809,8
3199,82,Maluku Utara,Maluku - Papua,ikan olahan lainnya,Laut,2009,1480,8
3200,91,Papua Barat,Maluku - Papua,ikan olahan lainnya,Laut,2009,15,8
3201,94,Papua,Maluku - Papua,ikan olahan lainnya,Laut,2009,91,8
3202,11,Aceh,Sumatera,ikan olahan lainnya,Laut,2010,0,8
3203,12,Sumatera Utara,Sumatera,ikan olahan lainnya,Laut,2010,519,8
3204,13,Sumatera Barat,Sumatera,ikan olahan lainnya,Laut,2010,0,8
3205,14,Riau,Sumatera,ikan olahan lainnya,Laut,2010,269,8
3206,21,Kepulauan Riau,Sumatera,ikan olahan lainnya,Laut,2010,0,8
3207,15,Jambi,Sumatera,ikan olahan lainnya,Laut,2010,120,8
3208,16,Sumatera Selatan,Sumatera,ikan olahan lainnya,Laut,2010,0,8
3209,19,Kepulauan Bangka Belitung,Sumatera,ikan olahan lainnya,Laut,2010,205,8
3210,17,Bengkulu,Sumatera,ikan olahan lainnya,Laut,2010,0,8
3211,18,Lampung,Sumatera,ikan olahan lainnya,Laut,2010,1477,8
3212,36,Banten,Jawa,ikan olahan lainnya,Laut,2010,324,8
3213,31,DKI Jakarta,Jawa,ikan olahan lainnya,Laut,2010,0,8
3214,32,Jawa Barat,Jawa,ikan olahan lainnya,Laut,2010,285,8
3215,33,Jawa Tengah,Jawa,ikan olahan lainnya,Laut,2010,5121,8
3216,34,DI Yogyakarta,Jawa,ikan olahan lainnya,Laut,2010,0,8
3217,35,Jawa Timur,Jawa,ikan olahan lainnya,Laut,2010,6041,8
3218,51,Bali,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2010,0,8
3219,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2010,3385,8
3220,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2010,0,8
3221,61,Kalimantan Barat,Kalimantan,ikan olahan lainnya,Laut,2010,880,8
3222,62,Kalimantan Tengah,Kalimantan,ikan olahan lainnya,Laut,2010,918,8
3223,63,Kalimantan Selatan,Kalimantan,ikan olahan lainnya,Laut,2010,0,8
3224,64,Kalimantan Timur,Kalimantan,ikan olahan lainnya,Laut,2010,193,8
3225,71,Sulawesi Utara,Sulawesi,ikan olahan lainnya,Laut,2010,0,8
3226,75,Gorontalo,Sulawesi,ikan olahan lainnya,Laut,2010,0,8
3227,72,Sulawesi Tengah,Sulawesi,ikan olahan lainnya,Laut,2010,0,8
3228,73,Sulawesi Selatan,Sulawesi,ikan olahan lainnya,Laut,2010,1047,8
3229,76,Sulawesi Barat,Sulawesi,ikan olahan lainnya,Laut,2010,0,8
3230,74,Sulawesi Tenggara,Sulawesi,ikan olahan lainnya,Laut,2010,0,8
3231,81,Maluku,Maluku - Papua,ikan olahan lainnya,Laut,2010,576,8
3232,82,Maluku Utara,Maluku - Papua,ikan olahan lainnya,Laut,2010,2493,8
3233,91,Papua Barat,Maluku - Papua,ikan olahan lainnya,Laut,2010,15,8
3234,94,Papua,Maluku - Papua,ikan olahan lainnya,Laut,2010,112,8
3235,11,Aceh,Sumatera,ikan olahan lainnya,Laut,2011,0,8
3236,12,Sumatera Utara,Sumatera,ikan olahan lainnya,Laut,2011,3880,8
3237,13,Sumatera Barat,Sumatera,ikan olahan lainnya,Laut,2011,0,8
3238,14,Riau,Sumatera,ikan olahan lainnya,Laut,2011,237,8
3239,21,Kepulauan Riau,Sumatera,ikan olahan lainnya,Laut,2011,0,8
3240,15,Jambi,Sumatera,ikan olahan lainnya,Laut,2011,122,8
3241,16,Sumatera Selatan,Sumatera,ikan olahan lainnya,Laut,2011,1390,8
3242,19,Kepulauan Bangka Belitung,Sumatera,ikan olahan lainnya,Laut,2011,1498,8
3243,17,Bengkulu,Sumatera,ikan olahan lainnya,Laut,2011,0,8
3244,18,Lampung,Sumatera,ikan olahan lainnya,Laut,2011,1455,8
3245,36,Banten,Jawa,ikan olahan lainnya,Laut,2011,350,8
3246,31,DKI Jakarta,Jawa,ikan olahan lainnya,Laut,2011,0,8
3247,32,Jawa Barat,Jawa,ikan olahan lainnya,Laut,2011,76,8
3248,33,Jawa Tengah,Jawa,ikan olahan lainnya,Laut,2011,8107,8
3249,34,DI Yogyakarta,Jawa,ikan olahan lainnya,Laut,2011,0,8
3250,35,Jawa Timur,Jawa,ikan olahan lainnya,Laut,2011,10449,8
3251,51,Bali,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2011,6,8
3252,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2011,7571,8
3253,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan olahan lainnya,Laut,2011,0,8
3254,61,Kalimantan Barat,Kalimantan,ikan olahan lainnya,Laut,2011,319,8
3255,62,Kalimantan Tengah,Kalimantan,ikan olahan lainnya,Laut,2011,564,8
3256,63,Kalimantan Selatan,Kalimantan,ikan olahan lainnya,Laut,2011,0,8
3257,64,Kalimantan Timur,Kalimantan,ikan olahan lainnya,Laut,2011,251,8
3258,71,Sulawesi Utara,Sulawesi,ikan olahan lainnya,Laut,2011,0,8
3259,75,Gorontalo,Sulawesi,ikan olahan lainnya,Laut,2011,0,8
3260,72,Sulawesi Tengah,Sulawesi,ikan olahan lainnya,Laut,2011,1219,8
3261,73,Sulawesi Selatan,Sulawesi,ikan olahan lainnya,Laut,2011,893,8
3262,76,Sulawesi Barat,Sulawesi,ikan olahan lainnya,Laut,2011,0,8
3263,74,Sulawesi Tenggara,Sulawesi,ikan olahan lainnya,Laut,2011,0,8
3264,81,Maluku,Maluku - Papua,ikan olahan lainnya,Laut,2011,577,8
3265,82,Maluku Utara,Maluku - Papua,ikan olahan lainnya,Laut,2011,2764,8
3266,91,Papua Barat,Maluku - Papua,ikan olahan lainnya,Laut,2011,17,8
3267,94,Papua,Maluku - Papua,ikan olahan lainnya,Laut,2011,122,8
3268,11,Aceh,Sumatera,semua,Umum,2001,36,0
3269,12,Sumatera Utara,Sumatera,semua,Umum,2001,0,0
3270,13,Sumatera Barat,Sumatera,semua,Umum,2001,649,0
3271,14,Riau,Sumatera,semua,Umum,2001,0,0
3272,21,Kepulauan Riau,Sumatera,semua,Umum,2001,0,0
3273,15,Jambi,Sumatera,semua,Umum,2001,480,0
3274,16,Sumatera Selatan,Sumatera,semua,Umum,2001,5271,0
3275,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2001,0,0
3276,17,Bengkulu,Sumatera,semua,Umum,2001,93,0
3277,18,Lampung,Sumatera,semua,Umum,2001,748,0
3278,36,Banten,Jawa,semua,Umum,2001,0,0
3279,31,DKI Jakarta,Jawa,semua,Umum,2001,0,0
3280,32,Jawa Barat,Jawa,semua,Umum,2001,0,0
3281,33,Jawa Tengah,Jawa,semua,Umum,2001,417,0
3282,34,DI Yogyakarta,Jawa,semua,Umum,2001,0,0
3283,35,Jawa Timur,Jawa,semua,Umum,2001,1872,0
3284,51,Bali,Bali - Nusa Tenggara,semua,Umum,2001,0,0
3285,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua,Umum,2001,0,0
3286,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua,Umum,2001,0,0
3287,61,Kalimantan Barat,Kalimantan,semua,Umum,2001,4369,0
3288,62,Kalimantan Tengah,Kalimantan,semua,Umum,2001,6749,0
3289,63,Kalimantan Selatan,Kalimantan,semua,Umum,2001,10716,0
3290,64,Kalimantan Timur,Kalimantan,semua,Umum,2001,0,0
3291,71,Sulawesi Utara,Sulawesi,semua,Umum,2001,0,0
3292,75,Gorontalo,Sulawesi,semua,Umum,2001,93,0
3293,72,Sulawesi Tengah,Sulawesi,semua,Umum,2001,20,0
3294,73,Sulawesi Selatan,Sulawesi,semua,Umum,2001,3956,0
3295,76,Sulawesi Barat,Sulawesi,semua,Umum,2001,0,0
3296,74,Sulawesi Tenggara,Sulawesi,semua,Umum,2001,943,0
3297,81,Maluku,Maluku - Papua,semua,Umum,2001,0,0
3298,82,Maluku Utara,Maluku - Papua,semua,Umum,2001,0,0
3299,91,Papua Barat,Maluku - Papua,semua,Umum,2001,0,0
3300,94,Papua,Maluku - Papua,semua,Umum,2001,0,0
3301,11,Aceh,Sumatera,semua,Umum,2002,49,0
3302,12,Sumatera Utara,Sumatera,semua,Umum,2002,4833,0
3303,13,Sumatera Barat,Sumatera,semua,Umum,2002,117,0
3304,14,Riau,Sumatera,semua,Umum,2002,604,0
3305,21,Kepulauan Riau,Sumatera,semua,Umum,2002,0,0
3306,15,Jambi,Sumatera,semua,Umum,2002,504,0
3307,16,Sumatera Selatan,Sumatera,semua,Umum,2002,4507,0
3308,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2002,0,0
3309,17,Bengkulu,Sumatera,semua,Umum,2002,0,0
3310,18,Lampung,Sumatera,semua,Umum,2002,831,0
3311,36,Banten,Jawa,semua,Umum,2002,0,0
3312,31,DKI Jakarta,Jawa,semua,Umum,2002,0,0
3313,32,Jawa Barat,Jawa,semua,Umum,2002,666,0
3314,33,Jawa Tengah,Jawa,semua,Umum,2002,661,0
3315,34,DI Yogyakarta,Jawa,semua,Umum,2002,0,0
3316,35,Jawa Timur,Jawa,semua,Umum,2002,3427,0
3317,51,Bali,Bali - Nusa Tenggara,semua,Umum,2002,0,0
3318,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua,Umum,2002,297,0
3319,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua,Umum,2002,0,0
3320,61,Kalimantan Barat,Kalimantan,semua,Umum,2002,3195,0
3321,62,Kalimantan Tengah,Kalimantan,semua,Umum,2002,7828,0
3322,63,Kalimantan Selatan,Kalimantan,semua,Umum,2002,9684,0
3323,64,Kalimantan Timur,Kalimantan,semua,Umum,2002,3087,0
3324,71,Sulawesi Utara,Sulawesi,semua,Umum,2002,0,0
3325,75,Gorontalo,Sulawesi,semua,Umum,2002,49,0
3326,72,Sulawesi Tengah,Sulawesi,semua,Umum,2002,12,0
3327,73,Sulawesi Selatan,Sulawesi,semua,Umum,2002,3135,0
3328,76,Sulawesi Barat,Sulawesi,semua,Umum,2002,0,0
3329,74,Sulawesi Tenggara,Sulawesi,semua,Umum,2002,1216,0
3330,81,Maluku,Maluku - Papua,semua,Umum,2002,0,0
3331,82,Maluku Utara,Maluku - Papua,semua,Umum,2002,0,0
3332,91,Papua Barat,Maluku - Papua,semua,Umum,2002,0,0
3333,94,Papua,Maluku - Papua,semua,Umum,2002,0,0
3334,11,Aceh,Sumatera,semua,Umum,2003,61,0
3335,12,Sumatera Utara,Sumatera,semua,Umum,2003,1408,0
3336,13,Sumatera Barat,Sumatera,semua,Umum,2003,161,0
3337,14,Riau,Sumatera,semua,Umum,2003,1973,0
3338,21,Kepulauan Riau,Sumatera,semua,Umum,2003,0,0
3339,15,Jambi,Sumatera,semua,Umum,2003,375,0
3340,16,Sumatera Selatan,Sumatera,semua,Umum,2003,7269,0
3341,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2003,0,0
3342,17,Bengkulu,Sumatera,semua,Umum,2003,0,0
3343,18,Lampung,Sumatera,semua,Umum,2003,751,0
3344,36,Banten,Jawa,semua,Umum,2003,0,0
3345,31,DKI Jakarta,Jawa,semua,Umum,2003,0,0
3346,32,Jawa Barat,Jawa,semua,Umum,2003,416,0
3347,33,Jawa Tengah,Jawa,semua,Umum,2003,602,0
3348,34,DI Yogyakarta,Jawa,semua,Umum,2003,0,0
3349,35,Jawa Timur,Jawa,semua,Umum,2003,2313,0
3350,51,Bali,Bali - Nusa Tenggara,semua,Umum,2003,0,0
3351,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua,Umum,2003,51,0
3352,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua,Umum,2003,0,0
3353,61,Kalimantan Barat,Kalimantan,semua,Umum,2003,2610,0
3354,62,Kalimantan Tengah,Kalimantan,semua,Umum,2003,5860,0
3355,63,Kalimantan Selatan,Kalimantan,semua,Umum,2003,12586,0
3356,64,Kalimantan Timur,Kalimantan,semua,Umum,2003,4839,0
3357,71,Sulawesi Utara,Sulawesi,semua,Umum,2003,0,0
3358,75,Gorontalo,Sulawesi,semua,Umum,2003,32,0
3359,72,Sulawesi Tengah,Sulawesi,semua,Umum,2003,13,0
3360,73,Sulawesi Selatan,Sulawesi,semua,Umum,2003,5346,0
3361,76,Sulawesi Barat,Sulawesi,semua,Umum,2003,0,0
3362,74,Sulawesi Tenggara,Sulawesi,semua,Umum,2003,1235,0
3363,81,Maluku,Maluku - Papua,semua,Umum,2003,0,0
3364,82,Maluku Utara,Maluku - Papua,semua,Umum,2003,0,0
3365,91,Papua Barat,Maluku - Papua,semua,Umum,2003,0,0
3366,94,Papua,Maluku - Papua,semua,Umum,2003,0,0
3367,11,Aceh,Sumatera,semua,Umum,2004,52,0
3368,12,Sumatera Utara,Sumatera,semua,Umum,2004,2987,0
3369,13,Sumatera Barat,Sumatera,semua,Umum,2004,190,0
3370,14,Riau,Sumatera,semua,Umum,2004,1294,0
3371,21,Kepulauan Riau,Sumatera,semua,Umum,2004,0,0
3372,15,Jambi,Sumatera,semua,Umum,2004,554,0
3373,16,Sumatera Selatan,Sumatera,semua,Umum,2004,5130,0
3374,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2004,0,0
3375,17,Bengkulu,Sumatera,semua,Umum,2004,0,0
3376,18,Lampung,Sumatera,semua,Umum,2004,0,0
3377,36,Banten,Jawa,semua,Umum,2004,0,0
3378,31,DKI Jakarta,Jawa,semua,Umum,2004,0,0
3379,32,Jawa Barat,Jawa,semua,Umum,2004,0,0
3380,33,Jawa Tengah,Jawa,semua,Umum,2004,443,0
3381,34,DI Yogyakarta,Jawa,semua,Umum,2004,0,0
3382,35,Jawa Timur,Jawa,semua,Umum,2004,1986,0
3383,51,Bali,Bali - Nusa Tenggara,semua,Umum,2004,0,0
3384,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua,Umum,2004,0,0
3385,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua,Umum,2004,0,0
3386,61,Kalimantan Barat,Kalimantan,semua,Umum,2004,2389,0
3387,62,Kalimantan Tengah,Kalimantan,semua,Umum,2004,5140,0
3388,63,Kalimantan Selatan,Kalimantan,semua,Umum,2004,10706,0
3389,64,Kalimantan Timur,Kalimantan,semua,Umum,2004,3802,0
3390,71,Sulawesi Utara,Sulawesi,semua,Umum,2004,0,0
3391,75,Gorontalo,Sulawesi,semua,Umum,2004,6,0
3392,72,Sulawesi Tengah,Sulawesi,semua,Umum,2004,15,0
3393,73,Sulawesi Selatan,Sulawesi,semua,Umum,2004,2620,0
3394,76,Sulawesi Barat,Sulawesi,semua,Umum,2004,0,0
3395,74,Sulawesi Tenggara,Sulawesi,semua,Umum,2004,909,0
3396,81,Maluku,Maluku - Papua,semua,Umum,2004,0,0
3397,82,Maluku Utara,Maluku - Papua,semua,Umum,2004,0,0
3398,91,Papua Barat,Maluku - Papua,semua,Umum,2004,0,0
3399,94,Papua,Maluku - Papua,semua,Umum,2004,0,0
3400,11,Aceh,Sumatera,semua,Umum,2005,259,0
3401,12,Sumatera Utara,Sumatera,semua,Umum,2005,3108,0
3402,13,Sumatera Barat,Sumatera,semua,Umum,2005,190,0
3403,14,Riau,Sumatera,semua,Umum,2005,1665,0
3404,21,Kepulauan Riau,Sumatera,semua,Umum,2005,0,0
3405,15,Jambi,Sumatera,semua,Umum,2005,555,0
3406,16,Sumatera Selatan,Sumatera,semua,Umum,2005,4726,0
3407,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2005,0,0
3408,17,Bengkulu,Sumatera,semua,Umum,2005,0,0
3409,18,Lampung,Sumatera,semua,Umum,2005,1039,0
3410,36,Banten,Jawa,semua,Umum,2005,0,0
3411,31,DKI Jakarta,Jawa,semua,Umum,2005,0,0
3412,32,Jawa Barat,Jawa,semua,Umum,2005,0,0
3413,33,Jawa Tengah,Jawa,semua,Umum,2005,249,0
3414,34,DI Yogyakarta,Jawa,semua,Umum,2005,0,0
3415,35,Jawa Timur,Jawa,semua,Umum,2005,1183,0
3416,51,Bali,Bali - Nusa Tenggara,semua,Umum,2005,0,0
3417,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua,Umum,2005,21,0
3418,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua,Umum,2005,0,0
3419,61,Kalimantan Barat,Kalimantan,semua,Umum,2005,2436,0
3420,62,Kalimantan Tengah,Kalimantan,semua,Umum,2005,3332,0
3421,63,Kalimantan Selatan,Kalimantan,semua,Umum,2005,10073,0
3422,64,Kalimantan Timur,Kalimantan,semua,Umum,2005,1743,0
3423,71,Sulawesi Utara,Sulawesi,semua,Umum,2005,0,0
3424,75,Gorontalo,Sulawesi,semua,Umum,2005,12,0
3425,72,Sulawesi Tengah,Sulawesi,semua,Umum,2005,34,0
3426,73,Sulawesi Selatan,Sulawesi,semua,Umum,2005,2335,0
3427,76,Sulawesi Barat,Sulawesi,semua,Umum,2005,0,0
3428,74,Sulawesi Tenggara,Sulawesi,semua,Umum,2005,273,0
3429,81,Maluku,Maluku - Papua,semua,Umum,2005,0,0
3430,82,Maluku Utara,Maluku - Papua,semua,Umum,2005,0,0
3431,91,Papua Barat,Maluku - Papua,semua,Umum,2005,0,0
3432,94,Papua,Maluku - Papua,semua,Umum,2005,0,0
3433,11,Aceh,Sumatera,semua,Umum,2006,0,0
3434,12,Sumatera Utara,Sumatera,semua,Umum,2006,0,0
3435,13,Sumatera Barat,Sumatera,semua,Umum,2006,50,0
3436,14,Riau,Sumatera,semua,Umum,2006,1292,0
3437,21,Kepulauan Riau,Sumatera,semua,Umum,2006,0,0
3438,15,Jambi,Sumatera,semua,Umum,2006,413,0
3439,16,Sumatera Selatan,Sumatera,semua,Umum,2006,0,0
3440,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2006,0,0
3441,17,Bengkulu,Sumatera,semua,Umum,2006,0,0
3442,18,Lampung,Sumatera,semua,Umum,2006,742,0
3443,36,Banten,Jawa,semua,Umum,2006,0,0
3444,31,DKI Jakarta,Jawa,semua,Umum,2006,0,0
3445,32,Jawa Barat,Jawa,semua,Umum,2006,0,0
3446,33,Jawa Tengah,Jawa,semua,Umum,2006,249,0
3447,34,DI Yogyakarta,Jawa,semua,Umum,2006,0,0
3448,35,Jawa Timur,Jawa,semua,Umum,2006,1617,0
3449,51,Bali,Bali - Nusa Tenggara,semua,Umum,2006,0,0
3450,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua,Umum,2006,0,0
3451,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua,Umum,2006,0,0
3452,61,Kalimantan Barat,Kalimantan,semua,Umum,2006,1882,0
3453,62,Kalimantan Tengah,Kalimantan,semua,Umum,2006,4692,0
3454,63,Kalimantan Selatan,Kalimantan,semua,Umum,2006,10549,0
3455,64,Kalimantan Timur,Kalimantan,semua,Umum,2006,1735,0
3456,71,Sulawesi Utara,Sulawesi,semua,Umum,2006,0,0
3457,75,Gorontalo,Sulawesi,semua,Umum,2006,21,0
3458,72,Sulawesi Tengah,Sulawesi,semua,Umum,2006,47,0
3459,73,Sulawesi Selatan,Sulawesi,semua,Umum,2006,2612,0
3460,76,Sulawesi Barat,Sulawesi,semua,Umum,2006,0,0
3461,74,Sulawesi Tenggara,Sulawesi,semua,Umum,2006,131,0
3462,81,Maluku,Maluku - Papua,semua,Umum,2006,0,0
3463,82,Maluku Utara,Maluku - Papua,semua,Umum,2006,0,0
3464,91,Papua Barat,Maluku - Papua,semua,Umum,2006,0,0
3465,94,Papua,Maluku - Papua,semua,Umum,2006,0,0
3466,11,Aceh,Sumatera,semua,Umum,2007,0,0
3467,12,Sumatera Utara,Sumatera,semua,Umum,2007,0,0
3468,13,Sumatera Barat,Sumatera,semua,Umum,2007,338,0
3469,14,Riau,Sumatera,semua,Umum,2007,1106,0
3470,21,Kepulauan Riau,Sumatera,semua,Umum,2007,0,0
3471,15,Jambi,Sumatera,semua,Umum,2007,267,0
3472,16,Sumatera Selatan,Sumatera,semua,Umum,2007,0,0
3473,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2007,0,0
3474,17,Bengkulu,Sumatera,semua,Umum,2007,0,0
3475,18,Lampung,Sumatera,semua,Umum,2007,2424,0
3476,36,Banten,Jawa,semua,Umum,2007,0,0
3477,31,DKI Jakarta,Jawa,semua,Umum,2007,0,0
3478,32,Jawa Barat,Jawa,semua,Umum,2007,0,0
3479,33,Jawa Tengah,Jawa,semua,Umum,2007,1,0
3480,34,DI Yogyakarta,Jawa,semua,Umum,2007,0,0
3481,35,Jawa Timur,Jawa,semua,Umum,2007,1889,0
3482,51,Bali,Bali - Nusa Tenggara,semua,Umum,2007,0,0
3483,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,semua,Umum,2007,0,0
3484,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,semua,Umum,2007,0,0
3485,61,Kalimantan Barat,Kalimantan,semua,Umum,2007,1437,0
3486,62,Kalimantan Tengah,Kalimantan,semua,Umum,2007,4006,0
3487,63,Kalimantan Selatan,Kalimantan,semua,Umum,2007,13558,0
3488,64,Kalimantan Timur,Kalimantan,semua,Umum,2007,5048,0
3489,71,Sulawesi Utara,Sulawesi,semua,Umum,2007,0,0
3490,75,Gorontalo,Sulawesi,semua,Umum,2007,2,0
3491,72,Sulawesi Tengah,Sulawesi,semua,Umum,2007,28,0
3492,73,Sulawesi Selatan,Sulawesi,semua,Umum,2007,2676,0
3493,76,Sulawesi Barat,Sulawesi,semua,Umum,2007,0,0
3494,74,Sulawesi Tenggara,Sulawesi,semua,Umum,2007,131,0
3495,81,Maluku,Maluku - Papua,semua,Umum,2007,1,0
3496,82,Maluku Utara,Maluku - Papua,semua,Umum,2007,0,0
3497,91,Papua Barat,Maluku - Papua,semua,Umum,2007,0,0
3498,94,Papua,Maluku - Papua,semua,Umum,2007,0,0
3499,11,Aceh,Sumatera,semua,Umum,2008,0,0
3500,12,Sumatera Utara,Sumatera,semua,Umum,2008,140,0
3501,13,Sumatera Barat,Sumatera,semua,Umum,2008,339,0
3502,14,Riau,Sumatera,semua,Umum,2008,1664,0
3503,21,Kepulauan Riau,Sumatera,semua,Umum,2008,0,0
3504,15,Jambi,Sumatera,semua,Umum,2008,219,0
3505,16,Sumatera Selatan,Sumatera,semua,Umum,2008,9523,0
3506,19,Kepulauan Bangka Belitung,Sumatera,semua,Umum,2008,0,0
3507,17,Bengkulu,Sumatera,semua,Umum,2008,0,0
3508,18,Lampung,Sumatera,semua,Umum,2008,2394,0
3509,36,Banten,Jawa,semua,Umum,2008,0,0
